01000	PRIM TB COMPLEX-UNSPEC
2706 	DIS UREA CYCLE METABOL
2707 	STRAIG AMIN-ACID MET NEC
2708 	DIS AMINO-ACID METAB NEC
2709 	DIS AMINO-ACID METAB NOS
2710 	GLYCOGENOSIS
2711 	GALACTOSEMIA
2712 	HERED FRUCTOSE INTOLERAN
2713 	DISACCHARIDASE DEF/MALAB
2714 	RENAL GLYCOSURIA
2718 	DIS CARBOHYDR METAB NEC
2719 	DIS CARBOHYDR METAB NOS
2725 	LIPOPROTEIN DEFICIENCIES
2726 	LIPODYSTROPHY
2727 	LIPIDOSES
2728 	LIPOID METABOL DIS NEC
2729 	LIPOID METABOL DIS NOS
2730 	POLYCLON HYPERGAMMAGLOBU
2731 	MONOCLON PARAPROTEINEMIA
2732 	PARAPROTEINEMIA NEC
2733 	MACROGLOBULINEMIA
2734 	ALPHA-1-ANTITRYPSIN DEF
2738 	DIS PLAS PROTEIN MET NEC
2739 	DIS PLAS PROTEIN MET NOS
2750 	DIS IRON METABOLISM
2751 	DIS COPPER METABOLISM
2752 	DIS MAGNESIUM METABOLISM
2753 	DIS PHOSPHORUS METABOL
2754 	DIS CALCIUM METABOLISM
27540	UNSPEC DISORDER CALCIUM METAB OCT97
27541	HYPOCALCEMIA OCT97
27542	HYPERCALCEMIA OCT97
27549	OT DISORDER OF CALCIUM METAB OCT97
2758 	DIS MINERAL METABOL NEC
2759 	DIS MINERAL METABOL NOS
2771 	DIS PORPHYRIN METABOLISM
2772 	PURINE/PYRIMID DIS NEC
2773 	AMYLOIDOSIS
2774 	DIS BILIRUBIN EXCRETION
2775 	MUCOPOLYSACCHARIDOSIS
2776 	DEFIC CIRCUL ENZYME NEC
2777 	DYSMETABOLIC SYNDROME X OCT01
2778 	METABOLISM DISORDER NEC
27781	Primary carnitine deficiency
27782	Carnitine deficiency due to inborn errors of
27784	Other secondary carnitine deficiency
27785	DISORDERS ACID OXIDATION
27786	PEROXISOMAL DISORDERS
27787	DIS MITOCHONDRIAL METAB
27789	Other specified disorders of metabolism
2779 	METABOLISM DISORDER NOS
2780 	OBESITY
27800	OBESITY UNSPECIFIED OCT95
27801	MORBID OBESITY OCT95
27802	OVERWEIGHT
2781 	LOCALIZED ADIPOSITY
2782 	HYPERVITAMINOSIS A
2783 	HYPERCAROTINEMIA
2784 	HYPERVITAMINOSIS D
2788 	OTHER HYPERALIMENTATION
7831 	ABNORMAL WEIGHT GAIN
7832 	ABNORMAL LOSS OF WEIGHT
78321	LOSS OF WEIGHT     OCT00
78322	UNDERWEIGHT      OCT00
7833 	FEEDING PROBLEM
7834 	LACK NORM PHYSIOL DEVEL
78340	LACK NORM PHYSIOL DEVELOP UNSPEC  OCT00
78341	FAILURE TO THRIVE       OCT00
78342	DELAYED MILESTONE       OCT00
78343	SHORT STATURE       OCT00
7835 	POLYDIPSIA
7837 	ADULT FAILURE TO THRIVE     OCT00
7839 	NUTR/METAB/DEVEL SYM NEC
7947 	ABN BASAL METABOL STUDY
7957 	IMMUNOLOGICAL FIND NEC
79579	NONSPECIFIC IMMUN FINDING NOS OCT94
V122 	HX-ENDOCR/META/IMMUN DIS
V850 	BMI LESS THAN 19
V8521	BMI 25.0-25.9
V8522	BMI 26.0-26.9
V8523	BMI 27.0-27.9
V8524	BMI 28.0-28.9
V8525	BMI 29.0-29.9
V8530	BMI 30.0-30.9
V8531	BMI 31.0-31.9
V8532	BMI 32.0-32.9
V8533	BMI 33.0-33.9
V8534	BMI 34.0-34.9
V8535	BMI 35.0-35.9
V8536	BMI 36.0-36.9
V8537	BMI 37.0-37.9
V8538	BMI 38.0-38.9
V8539	BMI 39.0-39.9
V854 	BMI 40 AND OVER
2800 	CHR BLOOD LOSS ANEMIA
2801 	IRON DEF ANEMIA DIETARY
2808 	IRON DEFIC ANEMIA NEC
2809 	IRON DEFIC ANEMIA NOS
2810 	PERNICIOUS ANEMIA
2811 	B12 DEFIC ANEMIA NEC
2812 	FOLATE-DEFICIENCY ANEMIA
2813 	MEGALOBLASTIC ANEMIA NEC
2814 	PROTEIN DEFIC ANEMIA
2818 	NUTRITIONAL ANEMIA NEC
2819 	DEFICIENCY ANEMIA NOS
2820 	HEREDITARY SPHEROCYTOSIS
2821 	HEREDIT ELLIPTOCYTOSIS
2822 	GLUTATHIONE DIS ANEMIA
2823 	ENZYME DEFIC ANEMIA NEC
2824 	THALASSEMIAS
28249	Other thalassemia
2827 	HEMOGLOBINOPATHIES NEC
2828 	HERED HEMOLYTIC ANEM NEC
2829 	HERED HEMOLYTIC ANEM NOS
2830 	AUTOIMMUN HEMOLYTIC ANEM
2831 	NONAUTOIMMU HEMOLYT ANEM
28310	NONAUTOIMM HEMOLYTIC ANEMIA UNSPEC OCT93
28311	HEMOLYTIC-UREMIC SYNDROME OCT93
28319	OTH HEMOLYTIC ANEMIAS OCT93
2832 	HEMOLYTIC HEMOGLOBINURIA
2839 	ACQ HEMOLYTIC ANEMIA NOS
2840 	CONGEN APLASTIC ANEMIA
2848 	APLASTIC ANEMIAS NEC
2849 	APLASTIC ANEMIA NOS
2850 	SIDEROBLASTIC ANEMIA
28521	ANEMIA IN END-STAGE RENAL DISEASE OCT00
28522	ANEMIA IN NEOPLASTIC DISEASE    OCT00
28529	ANEMIA OF OTHER CHRONIC ILLNESS   OCT00
2858 	ANEMIA NEC
2859 	ANEMIA NOS-
2851 	AC POSTHEMORRHAG ANEMIA-
28241	Sickle-cell thalassemia without crisis
28242	Sickle-cell thalassemia with crisis
2825 	SICKLE-CELL TRAIT
28260	SICKLE-CELL ANEMIA NOS
28261	HB-S DISEASE W/O CRISIS
28262	HB-S DISEASE WITH CRISIS
28263	SICKLE-CELL/HB-C DISEASE
28264	Sickle-cell/Hb-C disease with crisis
28268	Other sickle-cell disease without crisis
28269	SICKLE-CELL ANEMIA NEC-
2860 	CONG FACTOR VIII DIORD
2861 	CONG FACTOR IX DISORDER
2862 	CONG FACTOR XI DISORDER
2863 	CONG DEF CLOT FACTOR NEC
2864 	VON WILLEBRAND-s DISEASE
2865 	CIRCULATING ANTICOAG DIS
2866 	DEFIBRINATION SYNDROME
2867 	ACQ COAGUL FACTOR DEFIC
2869 	COAGULAT DEFECT NEC/NOS
2870 	ALLERGIC PURPURA
2871 	THROMBOCYTOPATHY
2872 	PURPURA NOS
2873 	PRIMARY THROMBOCYTOPENIA
28730	PRIM THROMBOCYTOPEN NOS
28731	IMMUNE THROMBOCYT PURPRA
28732	EVANS SYNDROME
28733	CONG/HERID THROMB PURPRA
28739	PRIM THROMBOCYTOPEN NEC
2874 	SECOND THROMBOCYTOPENIA
2875 	THROMBOCYTOPENIA NOS
2878 	HEMORRHAGIC COND NEC
2879 	HEMORRHAGIC COND NOS
28981	Primary hypercoagulable state
28982	Secondary hypercoagulable state
7827 	SPONTANEOUS ECCHYMOSES
2880 	AGRANULOCYTOSIS
2881 	FUNCTION DIS NEUTROPHILS
2882 	GENETIC ANOMALY LEUKOCYT
2883 	EOSINOPHILIA
2888 	WBC DISEASE NEC
2889 	WBC DISEASE NOS
2890 	SECONDARY POLYCYTHEMIA
2894 	HYPERSPLENISM
28950	SPLEEN DISEASE NOS
28951	CHR CONGEST SPLENOMEGALY
28952	Splenic sequestration
28959	SPLEEN DISEASE NEC
2896 	FAMILIAL POLYCYTHEMIA
2897 	METHEMOGLOBINEMIA
2898 	BLOOD DISEASES NEC
28989	Other specified diseases of blood and blood-f
2899 	BLOOD DISEASE NOS
7900 	ABNORM RED BLOOD CELL
79001	PRECIPITOUS DROP IN HEMATOCRIT OCT00
79009	OTHER ABNORM RED BLOOD CELL  OCT00
V123 	HX-BLOOD DISEASES
V582 	BLOOD TRANSFUSION- NO DX
317  	MILD MENTAL RETARDATION
3180 	MOD MENTAL RETARDATION
3181 	SEVERE MENTAL RETARDAT
3182 	PROFOUND MENTAL RETARDAT
319  	MENTAL RETARDATION NOS-
2910 	DELIRIUM TREMENS
2911 	ALCOHOL AMNESTIC SYND
2912 	ALCOHOLIC DEMENTIA NEC
2913 	ALCOHOL HALLUCINOSIS
2914 	PATHOLOGIC ALCOHOL INTOX
2915 	ALCOHOLIC JEALOUSY
2918 	ALCOHOLIC PSYCHOSIS NEC
29181	ALCOHOL WITHDRAWAL  OCT96
29182	ALCOH INDUCE SLEEP DISOR
29189	OT ALCOHOL PSYCHOSIS  OCT96
2919 	ALCOHOLIC PSYCHOSIS NOS
30300	AC ALCOHOL INTOX-UNSPEC
30301	AC ALCOHOL INTOX-CONTIN
30302	AC ALCOHOL INTOX-EPISOD
30303	AC ALCOHOL INTOX-REMISS
30390	ALCOH DEP NEC/NOS-UNSPEC
30391	ALCOH DEP NEC/NOS-CONTIN
30392	ALCOH DEP NEC/NOS-EPISOD
30393	ALCOH DEP NEC/NOS-REMISS
30500	ALCOHOL ABUSE-UNSPEC
30501	ALCOHOL ABUSE-CONTINUOUS
30502	ALCOHOL ABUSE-EPISODIC
30503	ALCOHOL ABUSE-IN REMISS
2920 	DRUG WITHDRAWAL SYNDROME
29211	DRUG PARANOID STATE
29212	DRUG HALLUCINOSIS
2922 	PATHOLOGIC DRUG INTOX
29281	DRUG-INDUCED DELIRIUM
29282	DRUG-INDUCED DEMENTIA
29283	DRUG AMNESTIC SYNDROME
29284	DRUG DEPRESSIVE SYNDROME
29285	DRUG INDUCED SLEEP DISOR
29289	DRUG MENTAL DISORDER NEC
2929 	DRUG MENTAL DISORDER NOS
30400	OPIOID DEPENDENCE-UNSPEC
30401	OPIOID DEPENDENCE-CONTIN
30402	OPIOID DEPENDENCE-EPISOD
30403	OPIOID DEPENDENCE-REMISS
30410	BARBITURAT DEPEND-UNSPEC
30411	BARBITURAT DEPEND-CONTIN
30412	BARBITURAT DEPEND-EPISOD
30413	BARBITURAT DEPEND-REMISS
30420	COCAINE DEPEND-UNSPEC
30421	COCAINE DEPEND-CONTIN
30422	COCAINE DEPEND-EPISODIC
30423	COCAINE DEPEND-REMISS
30430	CANNABIS DEPEND-UNSPEC
30431	CANNABIS DEPEND-CONTIN
30432	CANNABIS DEPEND-EPISODIC
30433	CANNABIS DEPEND-REMISS
30440	AMPHETAMIN DEPEND-UNSPEC
30441	AMPHETAMIN DEPEND-CONTIN
30442	AMPHETAMIN DEPEND-EPISOD
30443	AMPHETAMIN DEPEND-REMISS
30450	HALLUCINOGEN DEP-UNSPEC
30451	HALLUCINOGEN DEP-CONTIN
30452	HALLUCINOGEN DEP-EPISOD
30453	HALLUCINOGEN DEP-REMISS
30460	DRUG DEPEND NEC-UNSPEC
30461	DRUG DEPEND NEC-CONTIN
30462	DRUG DEPEND NEC-EPISODIC
30463	DRUG DEPEND NEC-IN REM
30470	OPIOID/OTHER DEP-UNSPEC
30471	OPIOID/OTHER DEP-CONTIN
30472	OPIOID/OTHER DEP-EPISOD
30473	OPIOID/OTHER DEP-REMISS
30480	COMB DRUG DEP NEC-UNSPEC
30481	COMB DRUG DEP NEC-CONTIN
30482	COMB DRUG DEP NEC-EPISOD
30483	COMB DRUG DEP NEC-REMISS
30490	DRUG DEPEND NOS-UNSPEC
30491	DRUG DEPEND NOS-CONTIN
30492	DRUG DEPEND NOS-EPISODIC
30493	DRUG DEPEND NOS-REMISS
3051 	TOBACCO USE DISORDER  OCT94
30510	TOBACCO ABUSE-UNSPEC
30511	TOBACCO ABUSE-CONTINUOUS
30512	TOBACCO ABUSE-EPISODIC
30513	TOBACCO ABUSE-IN REMISS
30520	CANNABIS ABUSE-UNSPEC
30521	CANNABIS ABUSE-CONTIN
30522	CANNABIS ABUSE-EPISODIC
30523	CANNABIS ABUSE-IN REMISS
30530	HALLUCINOG ABUSE-UNSPEC
30531	HALLUCINOG ABUSE-CONTIN
30532	HALLUCINOG ABUSE-EPISOD
30533	HALLUCINOG ABUSE-REMISS
30540	BARBITURATE ABUSE-UNSPEC
30541	BARBITURATE ABUSE-CONTIN
30542	BARBITURATE ABUSE-EPISOD
30543	BARBITURATE ABUSE-REMISS
30550	OPIOID ABUSE-UNSPEC
30551	OPIOID ABUSE-CONTINUOUS
30552	OPIOID ABUSE-EPISODIC
30553	OPIOID ABUSE-IN REMISS
30560	COCAINE ABUSE-UNSPEC
30561	COCAINE ABUSE-CONTINUOUS
30562	COCAINE ABUSE-EPISODIC
30563	COCAINE ABUSE-IN REMISS
30570	AMPHETAMINE ABUSE-UNSPEC
30571	AMPHETAMINE ABUSE-CONTIN
30572	AMPHETAMINE ABUSE-EPISOD
30573	AMPHETAMINE ABUSE-REMISS
30580	ANTIDEPRESS ABUSE-UNSPEC
30581	ANTIDEPRESS ABUSE-CONTIN
30582	ANTIDEPRESS ABUSE-EPISOD
30583	ANTIDEPRESS ABUSE-REMISS
30590	DRUG ABUSE NEC-UNSPEC
30591	DRUG ABUSE NEC-CONTIN
30592	DRUG ABUSE NEC-EPISODIC
30593	DRUG ABUSE NEC-IN REMISS
V1582	HX TOBACCO USE OCT94
2900 	SENILE DEMENTIA UNCOMP
29010	PRESENILE DEMENTIA
29011	PRESENILE DELIRIUM
29012	PRESENILE DELUSION
29013	PRESENILE DEPRESSION
29020	SENILE DELUSION
29021	SENILE DEPRESSIVE
2903 	SENILE DELIRIUM
29040	ARTERIOSCLER DEMENT NOS
29041	ARTERIOSCLER DELIRIUM
29042	ARTERIOSCLER DELUSION
29043	ARTERIOSCLER DEPRESSIVE
2908 	SENILE PSYCHOSIS NEC
2909 	SENILE PSYCHOT COND NOS
2930 	ACUTE DELIRIUM
2931 	SUBACUTE DELIRIUM
29381	ORGANIC DELUSIONAL SYND
29382	ORGANIC HALLUCINOSIS SYN
29383	ORGANIC AFFECTIVE SYND
29384	ORGANIC ANXIETY SYND  OCT96
29389	TRANSIENT ORG MENTAL NEC
2939 	TRANSIENT ORG MENTAL NOS
2940 	AMNESTIC SYNDROME
2941 	DEMENTIA IN OTH DISEASES
29410	DEMENTIA IN OTH DISEASES W/0 BEHAVRAL OCT00
29411	DEMENTIA IN OTH DISEASES W/BEHAVIORAL OCT00
2948 	ORGANIC BRAIN SYND NEC
2949 	ORGANIC BRAIN SYND NOS
3100 	FRONTAL LOBE SYNDROME
3101 	ORGANIC PERSONALITY SYND
3102 	POSTCONCUSSION SYNDROME
3108 	NONPSYCHOT BRAIN SYN NEC
3109 	NONPSYCHOT BRAIN SYN NOS
3310 	ALZHEIMER-S DISEASE
3311 	PICK-S DISEASE
33111	Picks disease
33119	Other frontotemporal dementia
3312 	SENILE DEGENERAT BRAIN
33182	Dementia with Lewy bodies
797  	SENILITY W/O PSYCHOSIS-
29600	MANIC DISORDER-UNSPEC
29601	MANIC DISORDER-MILD
29602	MANIC DISORDER-MOD
29603	MANIC DISORDER-SEVERE
29604	MANIC DIS-SEVERE W PSYCH
29605	MANIC DIS-PARTIAL REMISS
29606	MANIC DIS-FULL REMISSION
29610	RECUR MANIC DIS-UNSPEC
29611	RECUR MANIC DIS-MILD
29612	RECUR MANIC DIS-MOD
29613	RECUR MANIC DIS-SEVERE
29614	RECUR MANIC-SEV W PSYCHO
29615	RECUR MANIC-PART REMISS
29616	RECUR MANIC-FULL REMISS
29620	DEPRESS PSYCHOSIS-UNSPEC
29621	DEPRESS PSYCHOSIS-MILD
29622	DEPRESSIVE PSYCHOSIS-MOD
29623	DEPRESS PSYCHOSIS-SEVERE
29624	DEPR PSYCHOS-SEV W PSYCH
29625	DEPR PSYCHOS-PART REMISS
29626	DEPR PSYCHOS-FULL REMISS
29630	RECURR DEPR PSYCHOS-UNSP
29631	RECURR DEPR PSYCHOS-MILD
29632	RECURR DEPR PSYCHOS-MOD
29633	RECUR DEPR PSYCH-SEVERE
29634	REC DEPR PSYCH-PSYCHOTIC
29635	RECUR DEPR PSYC-PART REM
29636	RECUR DEPR PSYC-FULL REM
29640	BIPOL AFF- MANIC-UNSPEC
29641	BIPOLAR AFF- MANIC-MILD
29642	BIPOLAR AFFEC- MANIC-MOD
29643	BIPOL AFF- MANIC-SEVERE
29644	BIPOL MANIC-SEV W PSYCH
29645	BIPOL AFF MANIC-PART REM
29646	BIPOL AFF MANIC-FULL REM
29650	BIPOLAR AFF- DEPR-UNSPEC
29651	BIPOLAR AFFEC- DEPR-MILD
29652	BIPOLAR AFFEC- DEPR-MOD
29653	BIPOL AFF- DEPR-SEVERE
29654	BIPOL DEPR-SEV W PSYCH
29655	BIPOL AFF DEPR-PART REM
29656	BIPOL AFF DEPR-FULL REM
29660	BIPOL AFF- MIXED-UNSPEC
29661	BIPOLAR AFF- MIXED-MILD
29662	BIPOLAR AFFEC- MIXED-MOD
29663	BIPOL AFF- MIXED-SEVERE
29664	BIPOL MIXED-SEV W PSYCH
29665	BIPOL AFF- MIX-PART REM
29666	BIPOL AFF- MIX-FULL REM
2967 	BIPOLAR AFFECTIVE NOS
29680	MANIC-DEPRESSIVE NOS
29681	ATYPICAL MANIC DISORDER
29682	ATYPICAL DEPRESSIVE DIS
29689	MANIC-DEPRESSIVE NEC
29690	AFFECTIVE PSYCHOSIS NOS
29699	AFFECTIVE PSYCHOSES NEC
2980 	REACT DEPRESS PSYCHOSIS
3004 	NEUROTIC DEPRESSION
30111	CHRONIC HYPOMANIC PERSON
30113	CYCLOTHYMIC DISORDER
29500	SIMPL SCHIZOPHREN-UNSPEC
29501	SIMPL SCHIZOPHREN-SUBCHR
29502	SIMPLE SCHIZOPHREN-CHR
29503	SIMP SCHIZ-SUBCHR/EXACER
29504	SIMPL SCHIZO-CHR/EXACERB
29505	SIMPL SCHIZOPHREN-REMISS
29510	HEBEPHRENIA-UNSPEC
29511	HEBEPHRENIA-SUBCHRONIC
29512	HEBEPHRENIA-CHRONIC
29513	HEBEPHREN-SUBCHR/EXACERB
29514	HEBEPHRENIA-CHR/EXACERB
29515	HEBEPHRENIA-REMISSION
29520	CATATONIA-UNSPEC
29521	CATATONIA-SUBCHRONIC
29522	CATATONIA-CHRONIC
29523	CATATONIA-SUBCHR/EXACERB
29524	CATATONIA-CHR/EXACERB
29525	CATATONIA-REMISSION
29530	PARANOID SCHIZO-UNSPEC
29531	PARANOID SCHIZO-SUBCHR
29532	PARANOID SCHIZO-CHRONIC
29533	PARAN SCHIZO-SUBCHR/EXAC
29534	PARAN SCHIZO-CHR/EXACERB
29535	PARANOID SCHIZO-REMISS
29540	AC SCHIZOPHRENIA-UNSPEC
29541	AC SCHIZOPHRENIA-SUBCHR
29542	AC SCHIZOPHRENIA-CHR
29543	AC SCHIZO-SUBCHR/EXACERB
29544	AC SCHIZOPHR-CHR/EXACERB
29545	AC SCHIZOPHRENIA-REMISS
29550	LATENT SCHIZOPHREN-UNSP
29551	LAT SCHIZOPHREN-SUBCHR
29552	LATENT SCHIZOPHREN-CHR
29553	LAT SCHIZO-SUBCHR/EXACER
29554	LATENT SCHIZO-CHR/EXACER
29555	LAT SCHIZOPHREN-REMISS
29560	RESID SCHIZOPHREN-UNSP
29561	RESID SCHIZOPHREN-SUBCHR
29562	RESIDUAL SCHIZOPHREN-CHR
29563	RESID SCHIZO-SUBCHR/EXAC
29564	RESID SCHIZO-CHR/EXACERB
29565	RESID SCHIZOPHREN-REMISS
29570	SCHIZOAFFECTIVE-UNSPEC
29571	SCHIZOAFFECTIVE-SUBCHR
29572	SCHIZOAFFECTIVE-CHRONIC
29573	SCHIZOAFF-SUBCHR/EXACER
29574	SCHIZOAFFECT-CHR/EXACER
29575	SCHIZOAFFECTIVE-REMISS
29580	SCHIZOPHRENIA NEC-UNSPEC
29581	SCHIZOPHRENIA NEC-SUBCHR
29582	SCHIZOPHRENIA NEC-CHR
29583	SCHIZO NEC-SUBCHR/EXACER
29584	SCHIZO NEC-CHR/EXACERB
29585	SCHIZOPHRENIA NEC-REMISS
29590	SCHIZOPHRENIA NOS-UNSPEC
29591	SCHIZOPHRENIA NOS-SUBCHR
29592	SCHIZOPHRENIA NOS-CHR
29593	SCHIZO NOS-SUBCHR/EXACER
29594	SCHIZO NOS-CHR/EXACERB
29595	SCHIZOPHRENIA NOS-REMISS
29900	INFANTILE AUTISM-ACTIVE
29901	INFANTILE AUTISM-RESID
29910	DISINTEGR PSYCH-ACTIVE
29911	DISINTEGR PSYCH-RESIDUAL
29980	CHILD PSYCHOS NEC-ACTIVE
29981	CHILD PSYCHOS NEC-RESID
29990	CHILD PSYCHOS NOS-ACTIVE
29991	CHILD PSYCHOS NOS-RESID
2970 	PARANOID STATE- SIMPLE
2971 	PARANOIA
2972 	PARAPHRENIA
2973 	SHARED PARANOID DISORDER
2978 	PARANOID STATES NEC
2979 	PARANOID STATE NOS
2981 	EXCITATIV TYPE PSYCHOSIS
2982 	REACTIVE CONFUSION
2983 	ACUTE PARANOID REACTION
2984 	PSYCHOGEN PARANOID PSYCH
2988 	REACT PSYCHOSIS NEC/NOS
2989 	PSYCHOSIS NOS
30000	ANXIETY STATE NOS
30001	PANIC DISORDER
30002	GENERALIZED ANXIETY DIS
30009	ANXIETY STATE NEC
30010	HYSTERIA NOS
30011	CONVERSION DISORDER
30012	PSYCHOGENIC AMNESIA
30013	PSYCHOGENIC FUGUE
30014	MULTIPLE PERSONALITY
30015	DISSOCIATIVE REACT NOS
30016	FACTITIOUS ILL W SYMPTOM
30019	FACTITIOUS ILL NEC/NOS
30020	PHOBIA NOS
30021	AGORAPHOBIA WITH PANIC
30022	AGORAPHOBIA W/O PANIC
30023	SOCIAL PHOBIA
30029	ISOLATED PHOBIAS NEC
3003 	OBSESSIVE-COMPULSIVE DIS
3005 	NEURASTHENIA
3006 	DEPERSONALIZATION SYND
3007 	HYPOCHONDRIASIS
30081	SOMATIZATION DISORDER
30082	SOMATOFORM DIS NOS  OCT96
3010 	PARANOID PERSONALITY
30110	AFFECTIV PERSONALITY NOS
30112	CHR DEPRESSIVE PERSON
30120	SCHIZOID PERSONALITY NOS
30121	INTROVERTED PERSONALITY
30122	SCHIZOTYPAL PERSONALITY
3013 	EXPLOSIVE PERSONALITY
3014 	COMPULSIVE PERSONALITY
30150	HISTRIONIC PERSON NOS
30151	CHR FACTITIOUS ILLNESS
30159	HISTRIONIC PERSON NEC
3016 	DEPENDENT PERSONALITY
3017 	ANTISOCIAL PERSONALITY
30181	NARCISSISTIC PERSONALITY
30182	AVOIDANT PERSONALITY
30183	BORDERLINE PERSONALITY
30184	PASSIVE-AGGRESSIV PERSON
30189	PERSONALITY DISORDER NEC
3019 	PERSONALITY DISORDER NOS
30740	NONORGANIC SLEEP DIS NOS
30741	TRANSIENT INSOMNIA
30742	PERSISTENT INSOMNIA
30743	TRANSIENT HYPERSOMNIA
30744	PERSISTENT HYPERSOMNIA
30745	DISRUPT SLEEP-WAKE CYCLE
30747	SLEEP STAGE DYSFUNC NEC
30748	REPETIT SLEEP INTRUSION
30749	NONORGANIC SLEEP DIS NEC
30780	PSYCHOGENIC PAIN NOS
30781	TENSION HEADACHE
30789	PSYCHOGENIC PAIN NEC
3079 	SPECIAL SYMPTOM NEC/NOS
3080 	STRESS REACT- EMOTIONAL
3081 	STRESS REACTION- FUGUE
3082 	STRESS REACT- PSYCHOMOT
3083 	ACUTE STRESS REACT NEC
3084 	STRESS REACT- MIXED DIS
3089 	ACUTE STRESS REACT NOS
30981	PROLONG POSTTRAUM STRESS
31230	IMPULSE CONTROL DIS NOS
31231	PATHOLOGICAL GAMBLING
31232	KLEPTOMANIA
31233	PYROMANIA
31234	INTERMITT EXPLOSIVE DIS
31235	ISOLATED EXPLOSIVE DIS
31239	IMPULSE CONTROL DIS NEC
32702	INSOMNIA DT MENTAL DISOR
32715	HYPERSOM DT MENTAL DISOR
32730	CIRCADIAN RHYM SLEEP NOS
32731	CIRCADIAN RHY-DELAY SLP
32732	CIRCADIAN RHY-ADVC SLEEP
32733	CIRCADIAN RHYM-IRREG SLP
32734	CIRCADIAN RHYM-FREE RUN
32735	CIRCADIAN RHYTHM-JETLAG
32736	CIRCADIAN RHY-SHIFT WORK
32737	CIRCADIAN RHYM OTH DIS
32739	CIRCADIAN RHYM SLEEP NEC
30921	SEPARATION ANXIETY
31200	UNSOCIAL AGGRESS-UNSPEC
31201	UNSOCIAL AGGRESSION-MILD
31202	UNSOCIAL AGGRESSION-MOD
31203	UNSOCIAL AGGRESS-SEVERE
31210	UNSOCIAL UNAGGRESS-UNSP
31211	UNSOCIAL UNAGGRESS-MILD
31212	UNSOCIAL UNAGGRESS-MOD
31213	UNSOCIAL UNAGGR-SEVERE
31220	SOCIAL CONDUCT DIS-UNSP
31221	SOCIAL CONDUCT DIS-MILD
31222	SOCIAL CONDUCT DIS-MOD
31223	SOCIAL CONDUCT DIS-SEV
3124 	MIX DIS CONDUCT/EMOTION
3128 	OTHER CONDUCT DISTURB
31281	CONDUCT DISORDER- CHILD ONSET OCT94
31282	CONDUCT DISORDER- ADOLESC ONSET OCT94
31289	OTHER CONDUCT DISORDER OCT94
3129 	CONDUCT DISTURBANCE NOS
3130 	OVERANXIOUS DISORDER
31321	SHYNESS DISORDER-CHILD
31400	ATTN DEFIC NONHYPERACT
31401	ATTN DEFICIT W HYPERACT
3141 	HYPERKINET W DEVEL DELAY
3142 	HYPERKINETIC CONDUCT DIS
3148 	OTHER HYPERKINETIC SYND
3149 	HYPERKINETIC SYND NOS
30089	NEUROTIC DISORDERS NEC
3009 	NEUROTIC DISORDER NOS
3021 	ZOOPHILIA
3022 	PEDOPHILIA
3023 	TRANSVESTISM
3024 	EXHIBITIONISM
30250	TRANS-SEXUALISM NOS
30251	TRANS-SEXUALISM- ASEXUAL
30252	TRANS-SEXUAL- HOMOSEXUAL
30253	TRANS-SEX- HETEROSEXUAL
3026 	PSYCHOSEX IDENTITY DIS
30270	PSYCHOSEXUAL DYSFUNC NOS
30271	INHIBITED SEXUAL DESIRE
30272	INHIBITED SEX EXCITEMENT
30273	INHIBITED FEMALE ORGASM
30274	INHIBITED MALE ORGASM
30275	PREMATURE EJACULATION
30276	FUNCTIONAL DYSPAREUNIA
30279	PSYCHOSEXUAL DYSFUNC NEC
30281	FETISHISM
30282	VOYEURISM
30283	SEXUAL MASOCHISM
30284	SEXUAL SADISM
30285	GENDER IDENT DIS- ADULT
30289	PSYCHOSEXUAL DIS NEC
3029 	PSYCHOSEXUAL DIS NOS
3060 	PSYCHOGEN MUSCULSKEL DIS
3061 	PSYCHOGENIC RESPIR DIS
3062 	PSYCHOGEN CARDIOVASC DIS
3063 	PSYCHOGENIC SKIN DISEASE
3064 	PSYCHOGENIC GI DISEASE
30650	PSYCHOGENIC GU DIS NOS
30651	PSYCHOGENIC VAGINISMUS
30652	PSYCHOGENIC DYSMENORRHEA
30653	PSYCHOGENIC DYSURIA
30659	PSYCHOGENIC GU DIS NEC
3066 	PSYCHOGEN ENDOCRINE DIS
3067 	PSYCHOGENIC SENSORY DIS
3068 	PSYCHOGENIC DISORDER NEC
3069 	PSYCHOGENIC DISORDER NOS
3070 	STAMMERING & STUTTERING
3071 	ANOREXIA NERVOSA
30720	TIC DISORDER NOS
30721	TRANSIENT TIC- CHILDHOOD
30722	CHRONIC MOTOR TIC DIS
30723	GILLES TOURETTE DISORDER
3073 	STEREOTYPED MOVEMENTS
30746	SOMNAMBULISM/NGHT TERROR
30750	EATING DISORDER NOS
30751	BULIMIA
30752	PICA
30753	PSYCHOGENIC RUMINATION
30754	PSYCHOGENIC VOMITING
30759	EATING DISORDER NEC
3076 	ENURESIS
3077 	ENCOPRESIS
3090 	BRIEF DEPRESSIVE REACT
3091 	PROLONG DEPRESSIVE REACT
30922	EMANCIPATION DISORDER
30923	ACADEMIC/WORK INHIBITION
30924	ADJ REACT-ANXIOUS MOOD
30928	ADJ REACT-MIXED EMOTION
30929	ADJ REACT-EMOTION NEC
3093 	ADJUST REACT-CONDUCT DIS
3094 	ADJ REACT-EMOTION/CONDUC
30982	ADJUST REACT-PHYS SYMPT
